NutsID,DICOFRE,region_name,year,edu_none,edu_basic,edu_secondary,edu_superior,labour_family,labour_holder,labour_spouse,labour_other_family,labour_non_family,labour_regular,labour_non_regular,labour_not_hired,production_eur,production_area
16G182304,182304,Bodiosa,2009,57,195,22,28,118,64,43,12,10,0,10,0,579844.0,3915.8
16G182304,182304,Bodiosa,2019,23,255,53,18,229,121,94,14,5,2,3,1,802542.0,4123.8
16G182305,182305,Calde,1999,233,354,15,14,261,121,97,43,4,1,3,1,789897.0,2669.4
16G182305,182305,Calde,2009,88,217,19,13,138,70,52,16,1,0,0,1,511410.0,3092.0
16G182305,182305,Calde,2019,11,180,20,22,132,71,48,13,14,14,0,0,406922.0,2666.8
16G182306,182306,Campo,1999,93,190,35,22,122,59,43,20,6,4,2,1,293196.0,1644.5
16G182306,182306,Campo,2009,35,90,16,18,84,44,32,7,6,5,0,0,168112.0,2203.0
16G182306,182306,Campo,2019,5,101,37,8,100,46,37,16,5,4,1,0,525642.0,6003.9
16G182307,182307,CavernÃ£es,1999,143,192,14,10,157,73,49,35,19,7,12,0,505693.0,2226.6
16G182307,182307,CavernÃ£es,2009,55,140,17,28,106,53,41,12,11,1,9,0,579414.0,3100.0
16G182307,182307,CavernÃ£es,2019,15,108,10,10,55,42,12,1,6,2,4,0,498694.0,3175.0
16G182310,182310,Cota,1999,168,382,2,2,334,155,122,56,19,14,5,1,1636843.0,5853.2
16G182310,182310,Cota,2009,97,189,20,8,159,85,60,15,4,2,3,0,1390946.0,7945.5
16G182310,182310,Cota,2019,20,163,15,13,94,47,37,10,8,6,1,2,1623232.0,14058.8
16G182315,182315,Fragosela,1999,106,168,26,14,128,59,43,25,15,3,12,0,352887.0,1495.3
16G182315,182315,Fragosela,2009,26,122,19,16,66,35,23,8,9,2,5,2,344178.0,2314.0
16G182315,182315,Fragosela,2019,3,70,12,23,49,27,17,5,29,20,9,0,1216484.0,6388.4
16G182316,182316,Lordosa,1999,209,266,25,11,212,97,73,42,9,4,4,1,1807299.0,6281.0
16G182316,182316,Lordosa,2009,53,148,9,5,105,55,36,13,1,0,1,0,390535.0,3012.2
16G182316,182316,Lordosa,2019,4,144,65,5,174,81,71,22,13,13,0,0,3502177.0,24852.2
16G182317,182317,Silgueiros,1999,510,913,106,59,720,366,266,88,97,52,44,2,1705706.0,1639.2
16G182317,182317,Silgueiros,2009,232,607,90,67,484,263,182,39,59,25,34,1,1376358.0,1615.4
16G182317,182317,Silgueiros,2019,60,876,116,86,577,308,241,28,59,43,15,1,1490275.0,1439.2
16G182318,182318,MundÃ£o,1999,59,76,15,11,65,29,26,11,16,11,5,0,699586.0,7701.3
16G182318,182318,MundÃ£o,2009,20,51,4,4,42,23,17,3,6,5,1,0,285791.0,3959.4
16G182318,182318,MundÃ£o,2019,7,51,18,15,33,21,8,4,3,1,2,0,359233.0,4592.6
16G182319,182319,Orgens,1999,96,173,23,10,127,63,47,17,16,11,5,1,372954.0,2770.6
16G182319,182319,Orgens,2009,5,51,8,6,39,20,17,2,3,0,3,0,159441.0,3282.0
16G182319,182319,Orgens,2019,9,51,15,14,37,17,10,10,10,5,5,0,327304.0,6518.7
16G182320,182320,Povolide,1999,147,423,43,28,244,118,77,49,66,32,33,1,1399838.0,2199.6
16G182320,182320,Povolide,2009,83,202,20,21,136,76,45,15,60,21,38,1,1141098.0,2653.2
16G182320,182320,Povolide,2019,35,222,55,34,131,60,44,28,84,27,53,5,1466125.0,3466.2
16G182321,182321,Ranhados,1999,32,105,12,13,58,28,18,13,19,10,8,0,282956.0,1739.7
16G182321,182321,Ranhados,2009,20,39,8,4,29,16,9,4,15,6,6,3,306046.0,2248.0
16G182321,182321,Ranhados,2019,4,25,9,16,20,8,6,6,6,5,1,0,122049.0,1319.7
16G182322,182322,Ribafeita,1999,154,253,44,15,162,77,69,17,10,5,5,0,512085.0,2037.7
16G182322,182322,Ribafeita,2009,46,185,8,17,116,62,48,6,6,5,1,0,255345.0,1749.7
16G182322,182322,Ribafeita,2019,20,196,31,14,188,101,78,9,1,0,0,0,595372.0,3730.2
16G182323,182323,Rio de Loba,1999,108,175,26,9,143,70,52,22,10,0,10,0,281810.0,1826.1
16G182323,182323,Rio de Loba,2009,19,96,19,16,48,24,14,10,5,0,3,2,121464.0,1787.6
16G182323,182323,Rio de Loba,2019,12,121,17,17,61,36,22,3,2,1,0,0,267852.0,1490.5
16G182325,182325,Santos Evos,1999,188,220,24,10,210,104,70,36,11,3,7,1,791761.0,3572.8
16G182325,182325,Santos Evos,2009,85,156,20,14,119,65,47,7,2,0,1,1,316320.0,1381.8
16G182325,182325,Santos Evos,2019,14,97,13,18,48,25,19,4,6,3,3,1,1800792.0,12357.0
16G182327,182327,SÃ£o JoÃ£o de Lourosa,1999,336,928,131,83,598,287,187,124,111,52,57,2,1775634.0,1656.3
16G182327,182327,SÃ£o JoÃ£o de Lourosa,2009,205,598,83,80,458,245,164,49,75,21,54,1,1201891.0,1542.3
16G182327,182327,SÃ£o JoÃ£o de Lourosa,2019,31,589,90,92,371,209,142,19,53,25,27,1,1704763.0,2061.2
16G182329,182329,SÃ£o Pedro de France,1999,353,407,37,16,356,171,106,79,12,4,7,1,845224.0,2330.2
16G182329,182329,SÃ£o Pedro de France,2009,122,175,18,28,130,74,47,9,8,2,5,2,531378.0,1789.1
16G182329,182329,SÃ£o Pedro de France,2019,62,171,39,35,115,62,38,15,21,9,11,1,890344.0,3470.3
16G182335,182335,UniÃ£o das freguesias de Barreiros e CepÃµes,1999,274,337,25,12,278,139,95,44,18,6,11,1,795121.0,2019.6
16G182335,182335,UniÃ£o das freguesias de Barreiros e CepÃµes,2009,161,194,12,4,263,142,107,14,14,14,0,0,856729.0,2010.8
16G182335,182335,UniÃ£o das freguesias de Barreiros e CepÃµes,2019,17,150,33,15,64,34,21,8,9,4,4,1,898719.0,3219.0
16G182336,182336,"UniÃ£o das freguesias de Boa Aldeia, FarminhÃ£o e Torredeita",1999,304,801,89,60,474,246,167,61,37,1,35,1,1288789.0,2288.3
16G182336,182336,"UniÃ£o das freguesias de Boa Aldeia, FarminhÃ£o e Torredeita",2009,102,457,61,62,322,176,113,33,12,1,11,1,882137.0,2054.6
16G182336,182336,"UniÃ£o das freguesias de Boa Aldeia, FarminhÃ£o e Torredeita",2019,13,388,99,17,362,179,151,31,5,2,3,0,948357.0,2755.9
16G182337,182337,UniÃ£o das freguesias de Couto de Baixo e Couto de Cima,1999,87,224,20,13,171,86,64,21,34,22,12,1,728738.0,2902.4
16G182337,182337,UniÃ£o das freguesias de Couto de Baixo e Couto de Cima,2009,44,121,7,7,129,61,51,17,4,1,3,0,305290.0,2088.9
16G182337,182337,UniÃ£o das freguesias de Couto de Baixo e Couto de Cima,2019,18,124,54,11,128,65,47,16,2,1,1,0,873557.0,5568.0
16G182338,182338,UniÃ£o das freguesias de FaÃ­l e Vila ChÃ£ de SÃ¡,1999,180,525,42,34,309,157,115,37,35,17,17,1,690572.0,2374.0
16G182338,182338,UniÃ£o das freguesias de FaÃ­l e Vila ChÃ£ de SÃ¡,2009,73,234,41,19,199,102,83,14,5,1,4,0,328000.0,1590.9
16G182338,182338,UniÃ£o das freguesias de FaÃ­l e Vila ChÃ£ de SÃ¡,2019,16,265,32,13,139,75,61,3,11,9,2,0,769171.0,3197.7
16G182339,182339,UniÃ£o das freguesias de Repeses e SÃ£o Salvador,1999,39,55,19,11,52,27,22,3,4,3,1,0,219290.0,2440.1
16G182339,182339,UniÃ£o das freguesias de Repeses e SÃ£o Salvador,2009,6,29,6,6,25,13,11,1,4,3,1,0,410137.0,8166.8
16G182339,182339,UniÃ£o das freguesias de Repeses e SÃ£o Salvador,2019,2,34,14,15,22,14,6,2,12,8,4,0,375429.0,3503.8
16G182340,182340,UniÃ£o das freguesias de SÃ£o Cipriano e Vil de Souto,1999,175,313,39,17,221,115,80,26,29,6,22,2,752275.0,1848.1
16G182340,182340,UniÃ£o das freguesias de SÃ£o Cipriano e Vil de Souto,2009,44,179,19,12,144,75,56,13,19,11,8,0,438064.0,1504.4
16G182340,182340,UniÃ£o das freguesias de SÃ£o Cipriano e Vil de Souto,2019,32,132,52,43,108,40,32,35,23,7,16,1,1352900.0,7909.8
16G182341,182341,UniÃ£o das freguesias de Viseu,1999,45,67,15,8,44,28,10,7,31,28,3,0,293084.0,2691.6
16G182341,182341,UniÃ£o das freguesias de Viseu,2009,12,34,8,11,25,16,5,3,6,2,4,0,114076.0,1519.4
16G182341,182341,UniÃ£o das freguesias de Viseu,2019,3,53,12,32,29,17,10,3,6,4,2,0,143505.0,1409.0
16G182401,182401,Alcofra,1999,190,268,23,11,253,110,89,54,4,0,3,1,759764.0,2544.5
16G182401,182401,Alcofra,2009,93,201,26,13,178,91,61,26,1,0,1,0,831596.0,2691.3
16G182401,182401,Alcofra,2019,29,197,19,9,150,82,52,16,5,4,1,0,3607836.0,16239.1
16G182403,182403,Campia,1999,269,534,57,16,283,127,96,60,18,8,9,1,2994707.0,6815.3
16G182403,182403,Campia,2009,120,365,49,21,236,114,80,41,6,3,3,0,2706373.0,6917.2
16G182403,182403,Campia,2019,45,269,84,31,152,81,49,23,27,9,18,0,3695527.0,15103.5
16G182407,182407,Fornelo do Monte,1999,99,75,8,1,142,68,56,18,0,0,0,0,200351.0,1202.2
16G182407,182407,Fornelo do Monte,2009,14,29,3,0,23,14,8,1,1,0,1,0,48680.0,1065.7
16G182407,182407,Fornelo do Monte,2019,2,20,3,2,7,4,1,2,1,1,0,0,77852.0,1892.4
16G182409,182409,QueirÃ£,1999,287,498,74,58,472,192,188,92,2,0,1,1,2744098.0,6686.1
16G182409,182409,QueirÃ£,2009,101,279,33,22,201,107,73,21,4,0,4,0,2754551.0,12381.1
16G182409,182409,QueirÃ£,2019,19,222,42,26,142,73,50,19,26,9,16,1,3832156.0,19476.3
16G182410,182410,SÃ£o Miguel do Mato,1999,48,141,12,11,93,40,36,17,31,21,9,0,466336.0,2196.4
16G182410,182410,SÃ£o Miguel do Mato,2009,26,109,17,3,57,31,20,5,24,19,5,0,566117.0,2971.9
16G182410,182410,SÃ£o Miguel do Mato,2019,3,69,13,5,43,22,16,6,19,5,5,9,1055671.0,9535.5
16G182411,182411,Ventosa,1999,149,241,22,6,177,80,62,35,9,1,8,1,662333.0,2676.2
16G182411,182411,Ventosa,2009,97,224,22,13,164,72,52,40,4,2,2,0,746404.0,3284.6
16G182411,182411,Ventosa,2019,16,211,34,16,79,44,23,12,9,5,3,1,2245264.0,8958.5
16G182413,182413,UniÃ£o das freguesias de Cambra e Carvalhal de Vermilhas,1999,247,366,31,9,255,109,91,56,16,10,6,1,3072769.0,7350.4
16G182413,182413,UniÃ£o das freguesias de Cambra e Carvalhal de Vermilhas,2009,140,240,37,19,179,86,62,31,22,18,4,0,2936721.0,8012.4
16G182413,182413,UniÃ£o das freguesias de Cambra e Carvalhal de Vermilhas,2019,34,165,30,24,120,67,42,10,15,11,2,2,2629516.0,11193.2
16G182414,182414,UniÃ£o das freguesias de FataunÃ§os e Figueiredo das Donas,1999,59,158,22,11,104,47,40,18,11,8,2,1,882006.0,6998.4
16G182414,182414,UniÃ£o das freguesias de FataunÃ§os e Figueiredo das Donas,2009,49,98,9,13,80,42,29,8,3,0,3,0,214365.0,1774.5
16G182414,182414,UniÃ£o das freguesias de FataunÃ§os e Figueiredo das Donas,2019,13,80,17,17,63,27,25,11,8,3,5,0,356171.0,4066.8
16G182415,182415,UniÃ£o das freguesias de Vouzela e PaÃ§os de Vilharigues,1999,99,212,28,13,151,72,52,27,12,7,4,1,1010267.0,4365.5
16G182415,182415,UniÃ£o das freguesias de Vouzela e PaÃ§os de Vilharigues,2009,38,128,26,9,108,55,43,10,4,3,1,0,651401.0,4503.0
16G182415,182415,UniÃ£o das freguesias de Vouzela e PaÃ§os de Vilharigues,2019,14,141,33,35,64,29,20,15,9,0,8,1,716120.0,4758.9
16H050201,50201,Alcains,1999,95,153,19,20,115,68,36,11,63,48,14,1,2662564.0,788.0
16H050201,50201,Alcains,2009,40,162,25,33,88,51,22,15,22,21,2,0,2412748.0,794.0
16H050201,50201,Alcains,2019,23,160,41,52,73,37,16,20,30,28,2,1,1907212.0,707.4
16H050202,50202,Almaceda,1999,292,216,10,5,206,108,79,20,3,0,2,1,464676.0,787.9
16H050202,50202,Almaceda,2009,135,226,31,20,218,127,73,18,6,2,4,1,424975.0,1276.3
16H050202,50202,Almaceda,2019,34,173,19,13,71,43,22,7,20,11,2,7,716019.0,876.0
16H050203,50203,BenquerenÃ§as,1999,133,298,38,30,147,85,36,27,5,1,4,1,596031.0,627.9
16H050203,50203,BenquerenÃ§as,2009,54,180,31,16,90,51,30,9,6,3,3,0,447433.0,702.9
16H050203,50203,BenquerenÃ§as,2019,33,127,47,35,62,36,20,6,14,10,4,0,1228546.0,1487.3
16H050205,50205,Castelo Branco,1999,233,703,129,123,441,232,137,72,120,66,52,2,4322402.0,459.1
16H050205,50205,Castelo Branco,2009,140,562,157,128,316,173,98,45,69,56,12,1,4218597.0,631.8
16H050205,50205,Castelo Branco,2019,70,444,151,169,245,131,75,40,75,56,16,3,4209109.0,611.7
16H050211,50211,Lardosa,1999,130,255,18,28,233,142,69,22,30,17,12,1,1475695.0,434.7
16H050211,50211,Lardosa,2009,43,204,20,22,80,46,23,11,18,13,5,0,2277066.0,843.9
16H050211,50211,Lardosa,2019,20,164,40,40,68,37,21,10,35,29,6,1,3689759.0,1376.4
16H050212,50212,LouriÃ§al do Campo,1999,103,161,18,13,133,75,49,9,25,14,10,1,1145222.0,669.3
16H050212,50212,LouriÃ§al do Campo,2009,40,125,20,13,47,26,14,6,18,4,14,0,1314155.0,1349.8
16H050212,50212,LouriÃ§al do Campo,2019,7,59,73,22,83,50,26,7,31,16,15,0,1517304.0,1689.3
16H050214,50214,Malpica do Tejo,1999,337,186,43,38,281,162,92,27,85,61,23,1,2726549.0,264.9
16H050214,50214,Malpica do Tejo,2009,189,204,9,21,74,57,15,3,54,47,6,1,2246766.0,292.5
16H050214,50214,Malpica do Tejo,2019,98,358,63,107,101,48,27,26,194,174,5,14,4195574.0,381.3
16H050216,50216,Monforte da Beira,1999,241,170,21,29,104,68,31,5,67,24,41,1,3117459.0,537.0
16H050216,50216,Monforte da Beira,2009,89,148,29,25,79,48,27,5,21,11,9,1,1812946.0,436.1
16H050216,50216,Monforte da Beira,2019,20,130,29,47,71,37,17,18,36,24,10,2,2625962.0,460.7
16H050220,50220,Salgueiro do Campo,1999,158,352,41,40,221,120,76,26,18,3,14,1,532548.0,627.9
16H050220,50220,Salgueiro do Campo,2009,25,255,39,32,140,78,45,17,5,1,3,0,323616.0,661.5
16H050220,50220,Salgueiro do Campo,2019,14,183,33,41,51,44,6,1,1,0,1,0,316069.0,634.0
16H050221,50221,Santo AndrÃ© das Tojeiras,1999,366,339,45,26,363,194,138,31,21,3,17,1,637814.0,611.6
16H050221,50221,Santo AndrÃ© das Tojeiras,2009,134,462,67,63,202,111,58,33,6,1,4,2,486243.0,601.9
16H050221,50221,Santo AndrÃ© das Tojeiras,2019,79,334,58,55,122,77,37,8,4,1,2,1,1234218.0,1379.9
16H050222,50222,SÃ£o Vicente da Beira,1999,270,401,30,9,337,175,127,34,14,4,9,1,951338.0,909.6
16H050222,50222,SÃ£o Vicente da Beira,2009,150,223,20,14,112,73,35,5,7,0,6,1,927475.0,712.5
16H050222,50222,SÃ£o Vicente da Beira,2019,47,200,51,13,147,86,53,8,8,5,3,0,1545107.0,1573.7
16H050223,50223,Sarzedas,1999,467,651,66,18,547,280,187,80,24,5,18,2,1658099.0,932.1
16H050223,50223,Sarzedas,2009,233,612,67,43,328,176,114,38,20,10,9,1,1559807.0,788.0
16H050223,50223,Sarzedas,2019,182,649,136,95,227,119,70,38,17,14,2,1,1939425.0,1083.7
16H050225,50225,Tinalhas,1999,62,86,9,12,68,38,25,5,20,9,11,0,444708.0,539.2
16H050225,50225,Tinalhas,2009,36,131,15,32,64,38,17,10,10,4,6,0,808203.0,903.1
16H050225,50225,Tinalhas,2019,19,157,47,50,72,35,21,16,15,6,8,1,616568.0,584.3
16H050226,50226,UniÃ£o das freguesias de Cebolais de Cima e Retaxo,1999,67,191,19,21,69,44,17,7,6,1,5,0,246725.0,679.0
16H050226,50226,UniÃ£o das freguesias de Cebolais de Cima e Retaxo,2009,12,77,27,13,54,33,15,6,6,2,2,2,362535.0,949.8
16H050226,50226,UniÃ£o das freguesias de Cebolais de Cima e Retaxo,2019,5,82,39,29,39,22,9,7,18,17,1,0,775760.0,1220.8
16H050227,50227,UniÃ£o das freguesias de Escalos de Baixo e Mata,1999,262,333,34,46,208,124,67,17,60,29,29,2,1838593.0,432.1
16H050227,50227,UniÃ£o das freguesias de Escalos de Baixo e Mata,2009,137,301,55,70,202,115,57,30,33,15,16,2,3183491.0,720.6
16H050227,50227,UniÃ£o das freguesias de Escalos de Baixo e Mata,2019,99,288,90,117,202,115,65,22,51,34,14,2,2649175.0,569.9
16H050228,50228,UniÃ£o das freguesias de Escalos de Cima e Lousa,1999,369,539,82,39,265,148,99,18,84,43,40,1,2619859.0,417.0
16H050228,50228,UniÃ£o das freguesias de Escalos de Cima e Lousa,2009,81,177,30,13,109,62,32,15,16,12,3,0,1481069.0,862.6
16H050228,50228,UniÃ£o das freguesias de Escalos de Cima e Lousa,2019,59,211,38,44,102,57,29,17,22,19,3,1,1882346.0,548.2
16H050229,50229,UniÃ£o das freguesias de Freixial e Juncal do Campo,1999,211,391,35,43,177,101,56,21,22,7,14,1,907790.0,804.3
16H050229,50229,UniÃ£o das freguesias de Freixial e Juncal do Campo,2009,57,293,32,29,160,94,51,16,3,0,3,0,610259.0,830.8
16H050229,50229,UniÃ£o das freguesias de Freixial e Juncal do Campo,2019,40,237,56,65,91,55,20,16,11,2,7,2,740983.0,691.5
16H050230,50230,UniÃ£o das freguesias de Ninho do AÃ§or e Sobral do Campo,1999,173,236,27,14,195,106,69,19,20,12,8,0,1430890.0,769.9
16H050230,50230,UniÃ£o das freguesias de Ninho do AÃ§or e Sobral do Campo,2009,70,199,28,29,112,62,37,14,7,5,2,0,1132621.0,1070.3
16H050230,50230,UniÃ£o das freguesias de Ninho do AÃ§or e Sobral do Campo,2019,26,199,21,18,55,48,5,2,3,3,0,0,1022050.0,970.9
16H050231,50231,UniÃ£o das freguesias de PÃ³voa de Rio de Moinhos e Cafede,1999,136,249,32,28,158,79,60,19,25,7,17,1,909340.0,619.3
16H050231,50231,UniÃ£o das freguesias de PÃ³voa de Rio de Moinhos e Cafede,2009,46,234,56,32,138,76,40,21,16,12,4,0,1492159.0,668.4
16H050231,50231,UniÃ£o das freguesias de PÃ³voa de Rio de Moinhos e Cafede,2019,26,204,70,61,125,73,34,18,17,13,4,1,2488654.0,822.7
16H050502,50502,Aldeia de Santa Margarida,1999,123,173,27,15,106,57,41,8,17,8,9,0,675698.0,403.3
16H050502,50502,Aldeia de Santa Margarida,2009,28,51,8,3,30,20,9,1,2,1,1,0,491259.0,739.0
16H050502,50502,Aldeia de Santa Margarida,2019,11,49,7,8,26,16,8,3,5,3,1,1,411821.0,734.3
16H050505,50505,Ladoeiro,1999,318,438,49,52,144,96,39,10,299,88,209,2,4034178.0,487.7
16H050505,50505,Ladoeiro,2009,126,274,60,43,183,112,61,10,63,33,29,1,4188902.0,805.0
16H050505,50505,Ladoeiro,2019,54,236,72,74,145,81,45,19,79,62,13,4,5230172.0,857.2
16H050506,50506,Medelim,1999,44,79,13,25,40,24,14,2,22,13,10,0,529404.0,265.2
16H050506,50506,Medelim,2009,23,50,11,17,20,12,7,1,5,2,3,0,1126662.0,412.5
16H050506,50506,Medelim,2019,7,46,11,25,18,14,3,1,8,5,2,1,994288.0,586.3
16H050509,50509,Oledo,1999,77,74,12,12,94,55,37,2,51,33,17,0,1640751.0,319.5
16H050509,50509,Oledo,2009,35,61,15,11,52,33,15,5,18,14,3,0,1394648.0,378.2
16H050509,50509,Oledo,2019,14,54,14,13,38,24,12,1,9,7,1,1,982041.0,366.2
16H050510,50510,Penha Garcia,1999,172,102,13,14,161,84,65,11,52,19,32,1,2272813.0,284.5
16H050510,50510,Penha Garcia,2009,81,97,17,12,42,29,11,2,21,17,4,0,1264416.0,327.7
16H050510,50510,Penha Garcia,2019,36,76,22,17,67,40,23,5,12,9,3,1,1057813.0,431.1
16H050511,50511,ProenÃ§a-a-Velha,1999,81,138,18,13,76,44,26,6,47,20,27,0,976975.0,387.9
16H050511,50511,ProenÃ§a-a-Velha,2009,20,73,10,10,41,26,11,4,11,9,2,1,1209206.0,543.6
16H050511,50511,ProenÃ§a-a-Velha,2019,15,46,15,12,27,20,5,2,16,12,4,1,1134896.0,395.6
16H050512,50512,Rosmaninhal,1999,153,163,28,19,120,69,40,10,44,30,11,3,4244966.0,223.5
16H050512,50512,Rosmaninhal,2009,103,182,26,24,95,52,33,9,39,24,13,2,4783024.0,319.8
16H050512,50512,Rosmaninhal,2019,47,175,29,26,72,47,21,5,62,33,11,18,6068229.0,380.6
16H050514,50514,SÃ£o Miguel de Acha,1999,132,146,16,13,64,39,17,8,26,10,15,1,1222615.0,361.5
16H050514,50514,SÃ£o Miguel de Acha,2009,63,142,35,22,88,50,27,11,22,16,6,0,1631983.0,466.9
16H050514,50514,SÃ£o Miguel de Acha,2019,28,101,29,33,70,45,19,6,110,105,4,1,1505599.0,327.6
16H050516,50516,ToulÃµes,1999,108,96,6,14,109,61,41,7,4,3,1,0,506815.0,457.0
16H050516,50516,ToulÃµes,2009,75,70,6,8,34,20,12,2,5,4,1,0,885762.0,451.2
16H050516,50516,ToulÃµes,2019,13,93,31,17,65,43,16,6,7,5,1,1,1367542.0,990.7
16H050518,50518,UniÃ£o das freguesias de Idanha-a-Nova e Alcafozes,1999,173,295,51,48,133,86,40,7,430,146,282,3,7970000.0,425.5
16H050518,50518,UniÃ£o das freguesias de Idanha-a-Nova e Alcafozes,2009,81,220,48,63,159,92,48,19,137,101,32,3,11467894.0,623.8
16H050518,50518,UniÃ£o das freguesias de Idanha-a-Nova e Alcafozes,2019,49,203,84,112,147,89,38,19,273,181,82,10,20463981.0,806.5
16H050519,50519,UniÃ£o das freguesias de Monfortinho e Salvaterra do Extremo,1999,114,172,16,28,137,83,50,4,20,11,9,0,1286985.0,302.6
16H050519,50519,UniÃ£o das freguesias de Monfortinho e Salvaterra do Extremo,2009,50,151,25,20,53,30,16,7,18,13,5,1,2941126.0,452.9
16H050519,50519,UniÃ£o das freguesias de Monfortinho e Salvaterra do Extremo,2019,22,113,31,22,83,53,22,8,38,33,4,2,3393329.0,387.6
16H050520,50520,UniÃ£o das freguesias de Monsanto e Idanha-a-Velha,1999,342,201,12,16,352,188,140,25,29,18,11,1,1904592.0,370.7
16H050520,50520,UniÃ£o das freguesias de Monsanto e Idanha-a-Velha,2009,182,207,23,22,104,65,37,2,35,5,28,2,2656928.0,503.1
16H050520,50520,UniÃ£o das freguesias de Monsanto e Idanha-a-Velha,2019,78,247,54,52,122,74,39,9,11,5,6,1,3192834.0,629.6
16H050521,50521,UniÃ£o das freguesias de Zebreira e Segura,1999,135,257,40,25,142,86,41,16,86,39,45,2,3816788.0,329.4
16H050521,50521,UniÃ£o das freguesias de Zebreira e Segura,2009,106,270,48,30,106,64,32,11,101,90,9,2,6524615.0,581.9
16H050521,50521,UniÃ£o das freguesias de Zebreira e Segura,2019,62,162,70,41,102,61,30,10,58,45,10,2,6711523.0,633.4
16H050601,50601,Ãlvaro,1999,80,119,8,8,105,55,39,11,2,0,2,0,132083.0,698.7
16H050601,50601,Ãlvaro,2009,47,131,9,7,111,56,42,13,5,0,5,0,132626.0,987.2
16H050601,50601,Ãlvaro,2019,33,91,14,6,30,15,10,6,2,0,2,0,80996.0,970.7
16H050603,50603,Cambas,1999,96,85,8,2,107,60,39,8,1,0,1,0,102613.0,1171.4
16H050603,50603,Cambas,2009,26,52,6,0,37,22,12,3,3,1,2,0,87096.0,1244.4
16H050603,50603,Cambas,2019,9,39,7,2,26,14,11,1,2,1,1,0,55895.0,1612.2
16H050605,50605,Isna,1999,82,162,18,6,135,65,44,26,1,0,1,0,208133.0,1568.4
16H050605,50605,Isna,2009,28,101,13,4,90,44,32,14,4,0,4,0,159662.0,1529.3
16H050605,50605,Isna,2019,8,79,17,19,26,11,8,7,1,0,1,0,77325.0,1324.3
16H050606,50606,MadeirÃ£,1999,37,92,10,1,60,25,22,13,7,5,2,0,74850.0,811.6
16H050606,50606,MadeirÃ£,2009,11,68,9,7,41,21,14,5,1,0,1,0,48677.0,1079.8
16H050606,50606,MadeirÃ£,2019,10,38,10,6,30,16,12,3,7,5,1,1,179161.0,3434.2
16H050607,50607,Mosteiro,1999,80,104,20,5,106,55,37,14,3,1,2,0,109238.0,1031.8
16H050607,50607,Mosteiro,2009,34,100,9,15,62,31,21,10,2,0,1,0,89496.0,1090.1
16H050607,50607,Mosteiro,2019,18,86,16,9,62,31,22,9,2,0,2,0,78024.0,1079.9
16H050609,50609,Orvalho,1999,154,159,21,6,84,42,33,9,6,0,6,0,159149.0,938.0
16H050609,50609,Orvalho,2009,52,84,17,10,98,49,37,12,4,1,3,0,81570.0,1079.5
16H050609,50609,Orvalho,2019,40,79,19,14,70,39,28,3,2,0,2,0,468860.0,5009.7
16H050610,50610,Sarnadas de SÃ£o SimÃ£o,1999,95,66,1,10,75,44,23,8,1,0,0,0,102900.0,669.4
16H050610,50610,Sarnadas de SÃ£o SimÃ£o,2009,27,30,8,7,24,15,6,3,0,0,0,0,85586.0,2751.1
16H050610,50610,Sarnadas de SÃ£o SimÃ£o,2019,14,24,4,6,25,15,9,1,1,0,1,0,53188.0,1968.5
16H050611,50611,Sobral,1999,39,95,4,0,74,33,29,12,7,5,3,0,71497.0,785.3
16H050611,50611,Sobral,2009,33,72,11,8,63,28,25,10,2,0,2,0,92713.0,1117.3
16H050611,50611,Sobral,2019,23,49,5,5,44,25,18,2,3,1,2,0,75366.0,1134.5
16H050613,50613,Estreito-Vilar Barroco,1999,316,333,20,17,259,150,87,22,8,0,7,1,447985.0,767.8
16H050613,50613,Estreito-Vilar Barroco,2009,96,204,29,38,128,73,39,15,4,1,3,0,421162.0,2175.1
16H050613,50613,Estreito-Vilar Barroco,2019,43,142,35,30,132,71,53,8,5,0,4,0,1104058.0,6590.2
16H050614,50614,Oleiros-Amieira,1999,552,859,91,46,414,200,172,42,46,0,45,1,1007485.0,1085.2
16H050614,50614,Oleiros-Amieira,2009,146,362,55,25,261,128,98,36,20,5,14,0,873506.0,2335.0
16H050614,50614,Oleiros-Amieira,2019,76,343,78,60,109,48,30,31,7,1,6,0,631046.0,2181.4
16H050704,50704,Aranhas,1999,101,95,11,10,102,69,29,5,1,1,0,0,279451.0,495.5
16H050704,50704,Aranhas,2009,42,86,13,6,35,25,6,4,1,0,1,0,191848.0,492.9
16H050704,50704,Aranhas,2019,32,89,17,13,35,22,8,5,2,0,2,0,218195.0,618.2
16H050706,50706,BenquerenÃ§a,1999,232,296,24,21,151,83,55,13,9,5,3,0,1165909.0,859.8
16H050706,50706,BenquerenÃ§a,2009,101,175,21,14,107,65,37,5,5,2,3,0,841824.0,1025.5
16H050706,50706,BenquerenÃ§a,2019,54,196,11,24,63,38,22,3,4,3,1,0,1043982.0,1081.9
16H050707,50707,MeimÃ£o,1999,133,118,17,4,105,55,36,14,1,0,1,0,291518.0,737.2
16H050707,50707,MeimÃ£o,2009,23,38,1,1,20,14,7,0,5,5,0,0,211629.0,704.7
16H050707,50707,MeimÃ£o,2019,54,103,15,13,53,30,21,2,1,0,0,0,399367.0,1356.0
16H050708,50708,Meimoa,1999,139,190,18,11,156,80,57,18,3,1,1,1,505626.0,815.9
